name,addr,phone,x,y,NAVER_addr
강덕안마원,대전광역시 서구 계룡로342번길 207 (갈마동),042-531-1556,127.3668659,36.3446542,대전광역시 서구 계룡로342번길 207 강덕침술원
약손지압안마원,"대전광역시 서구 벌곡로1285번길 120, 3층 (가수원동)",042-545-7259,127.3507080,36.2948620,대전광역시 서구 벌곡로1285번길 120
건강한안마원,"대전광역시 서구 둔산중로 20, 207호 (탄방동)",482-7913,127.3872723,36.3484004,대전광역시 서구 둔산중로 20 나비家 아르누보팰리스
조완종안마원,대전광역시 서구 괴정로8번길 113 (괴정동),532-1907,127.3797306,36.3364258,대전광역시 서구 괴정로8번길 113
백세건강지압원,경상남도 김해시 가락로93번길 7 (서상동),903-7416,128.8804116,35.2346574,경상남도 김해시 가락로93번길 7
미소안마원,"대전광역시 유성구 지족로 367, 5층 (지족동, 타워프라자)",472-7505,127.3170958,36.3869080,대전광역시 유성구 지족로 367
라파지압원,경상남도 김해시 진영읍 여래로 27,346-2252,128.7348017,35.3036957,경상남도 김해시 진영읍 여래로 27
송경진지압안마원,"대전광역시 서구 대덕대로168번길 26, 3층 301호 (갈마동)",042-525-9675,127.3772380,36.3470643,대전광역시 서구 대덕대로168번길 26 동원빌딩
고침안마원,"대전광역시 서구 도마로 51 (변동, 성암화인빌 1층)",522-4008,127.3760136,36.3225233,대전광역시 서구 도마로 51 성암화인빌
웰빙안마원,"경상남도 김해시 함박로119번길 18, 208동 205,206호 (외동, 덕산아파트 부상가)",336-4446,128.8677170,35.2336301,경상남도 김해시 함박로119번길 18 덕산아파트상가
로뎀지압원,"경상남도 김해시 내외중앙로 44 (외동,덕산베스트코아 703호)",055-328-6489,128.8668900,35.2338863,경상남도 김해시 내외중앙로 44
한빛시술원,경상남도 김해시 호계로517번길 27 (서상동),055-336-7457,128.8812630,35.2364477,경상남도 김해시 호계로517번길 27
햇빛안마클리닉,"경상남도 거제시 옥포로 250, 2층 (옥포동)",055-687-8563,128.6900696,34.8969216,경상남도 거제시 옥포로 250 옥현시장
건강지킴 안마원,"대전광역시 서구 도산로 342, 2층 (용문동)",,127.3899338,36.3354903,대전광역시 서구 도산로 342
지압박사 안마원,"부산광역시 수영구 수영로384번길 26, 2층 (남천동)",051-622-2807,129.1075625,35.1398634,부산광역시 수영구 수영로384번길 26
한성안마원,부산광역시 동구 고관로 164 (좌천동),632-1122,129.0507061,35.1315811,부산광역시 동구 고관로 164
HC힐링안마원,"부산광역시 동구 범일로 113, 2층 (범일동)",204-7575,129.0589619,35.1400766,부산광역시 동구 범일로 113
수안보안마시술소,"경기도 성남시 분당구 분당로53번길 15, 5층 501호 (서현동, 산호트윈스 )",031-702-7492,127.1219843,37.3843561,경기도 성남시 분당구 분당로53번길 15 산호트윈스
놀부안마원,대전광역시 동구 옻밭5길 112 (판암동),272-1440,127.4520950,36.3201965,대전광역시 동구 옻밭5길 112
해비침지압원,제주특별자치도 제주시 신광로4길 36-1 (연동),064-746-0078,126.4861893,33.4890901,제주특별자치도 제주시 신광로4길 36-1 태아빌
김해숙힐링안마원,서울특별시 남부순환로 1526,864-7578,126.9202393,37.4826184,서울특별시 관악구 남부순환로 1526 풍진빌딩
수풀림안마원,"부산광역시 중구 중앙대로 80, 노블리안2 지하1층 B101호 (중앙동4가)",051-462-9595,129.0367199,35.1047917,부산광역시 중구 중앙대로 80 노블리안2
가람지압안마원,"부산광역시 해운대구 해운대로469번길 138, 1층 (우동)",747-1771,129.1415662,35.1684621,부산광역시 해운대구 해운대로469번길 138
마이더스(MIDAS)안마원,"부산광역시 해운대구 재반로 89-5, 2층 (재송동)",051-783-1950,129.1251437,35.1867108,부산광역시 해운대구 재반로 89-5 김해뒷고기
백세건강지압안마원,"부산광역시 해운대구 윗반송로51번길 91-31, 2층 (반송동)",051-542-6764,129.1554123,35.2315547,부산광역시 해운대구 윗반송로51번길 91-31
신세계지압안마원,"부산광역시 해운대구 재반로 204, 202-1호 (반여동, 야무진 FASHION)",051-990-9679,129.1308859,35.1953722,부산광역시 해운대구 재반로 204 야무진 FASHION
다원약손안마원,"부산광역시 해운대구 윗반송로51번길 37-29, 1,2층 (반송동)",0515428397,129.1546607,35.2302248,부산광역시 해운대구 윗반송로51번길 37-29
수앤수,"부산광역시 해운대구 해운대로 814, A동 306호 (좌동, 세종월드프라자)",701-1144,129.1776778,35.1695768,부산광역시 해운대구 해운대로 814 세종월드프라자
용인안마원,부산광역시 사하구 다대로140번길 163 (신평동),051-203-7297,128.9745487,35.0929255,부산광역시 사하구 다대로140번길 163
드림안마시술소,"서울특별시 영등포구 경인로 832, 2층 (영등포동)",2633-2217,126.9054682,37.5157307,서울특별시 영등포구 경인로 832 대성빌딩
성심안마원,"부산광역시 사하구 다대로136번길 6, 2층 (신평동)",202-7997,128.9775942,35.0904703,부산광역시 사하구 다대로136번길 6
해동지압원,부산광역시 사하구 장림번영로 105 (장림동),051-262-8397,128.9768667,35.0808106,부산광역시 사하구 장림번영로 105
제니스안마시술소,"부산광역시 사하구 낙동남로1423번길 17, 7층 (하단동)",051-205-0566,128.9665887,35.1072942,부산광역시 사하구 낙동남로1423번길 17
재생안마원,"부산광역시 사하구 낙동대로 301, 206호 (괴정동,일동지엔닌상가)",051-293-0994,128.9843313,35.0989879,부산광역시 사하구 낙동대로 301 일동지에닌
덕심지압원,"부산광역시 사하구 낙동대로356번길 19, 1층 (당리동)",051-903-6517,128.9796357,35.1022709,부산광역시 사하구 낙동대로356번길 19
양지안마지압원,"부산광역시 사하구 낙동대로 376, 3층 (당리동)",205-2522,128.9771593,35.1026455,부산광역시 사하구 낙동대로 376
효사랑안마지압원,"부산광역시 사하구 장평로449번길 26, 1층 101호 (괴정동, 천아하늘정원2차아파트)",051-205-3331,128.9853488,35.0987569,부산광역시 사하구 장평로449번길 26 천아하늘정원2차아파트
행복한 힐링 안마원,부산광역시 사하구 동매로81번길 1 (하단동),,128.9669397,35.1025767,부산광역시 사하구 동매로81번길 1
착한손바른안마원,"부산광역시 기장군 정관읍 정관로 499, 4층 401호 (드림빌딩)",727-2778,129.1708156,35.3256952,부산광역시 기장군 정관읍 정관로 499
영생안마원,경상북도 구미시 산호대로25길 25-16 (옥계동),,128.4158485,36.1399709,경상북도 구미시 산호대로25길 25-16
서울안마원,경상북도 구미시 역전로 31 (원평동),054-456-3677,128.3323777,36.1315114,경상북도 구미시 역전로 31
임마누엘안마원,경상북도 구미시 금오산로 49-4 (원평동),054-457-7512,128.3376968,36.1276759,경상북도 구미시 금오산로 49-4
약손안마원,"경상북도 구미시 상사동로 169 (사곡동,금실타운 1차 107호)",054-464-7582,128.3588396,36.0997985,경상북도 구미시 상사동로 169
으랏차차경락지압안마원,경상북도 경주시 초당길55번길 7-1 (동천동),,129.2348526,35.8448185,경상북도 경주시 초당길55번길 7-1
맑은손 안마센타(원),경상북도 경주시 동성로 29 (성건동),,129.2035516,35.8436895,경상북도 경주시 동성로 29
척추지압안마원,울산광역시 동구 방어진순환도로 715 (전하동),052-233-4275,129.4295387,35.5055742,울산광역시 동구 방어진순환도로 715
약청사안마원,부산광역시 중구 흑교로 79 (보수동2가),051-247-3110,129.0232154,35.1061912,부산광역시 중구 흑교로 79
손안마원,부산광역시 중구 대청로99번길 19-4 (대청동4가),,129.0308751,35.1046252,부산광역시 중구 대청로99번길 19-4
한서안마원,부산광역시 남구 못골번영로 79-1 (대연동),051)622-8275,129.0887175,35.1422843,부산광역시 남구 못골번영로 79-1
영도안마원,부산광역시 영도구 동삼서로 6-4 (동삼동),403-6829,129.0687800,35.0794420,부산광역시 영도구 동삼서로 6-4
다나으리안마원,"충청북도 충주시 용정3길 28, 1층 (용산동)",,127.9364491,36.9661018,충청북도 충주시 용정3길 28
서울보건안마원,"서울특별시 영등포구 당산로 214, 지하1층 (당산동5가, 당산삼성래미안 상가)",2069-1114,126.9031452,37.5322866,서울특별시 영등포구 당산로 214 당산 삼성 래미안
조병일안마원,충청북도 충주시 동량면 지등로 3,853-0915,127.9271062,37.0306805,충청북도 충주시 동량면 지등로 3
타타타지압안마원,충청북도 충주시 천변로 221 (교현동),,127.9324431,36.9751440,충청북도 충주시 천변로 221
나이스 안마원,제주특별자치도 제주시 중앙로 284 (이도이동),064-725-6226,126.5329938,33.4950569,제주특별자치도 제주시 중앙로 284
동두천지압안마원,"경기도 동두천시 생골로 16, 1층 (생연동)",031-865-7852,127.0597571,37.9001597,경기도 동두천시 생골로 16
명문당지압안마원,경기도 동두천시 어수로106번길 16 (생연동),031-865-6866,127.0541544,37.9015186,경기도 동두천시 어수로106번길 16
백선생 약손안마원,"광주광역시 서구 상무공원로 114, 2층 204호 (치평동, 해광한신아파트)",,126.8439504,35.1543957,광주광역시 서구 상무공원로 114 해광한신아파트
약손 경락 지압 마사지 안마센터,충청북도 보은군 보은읍 삼산남로 23-2,543-544-8875,127.7200724,36.4826001,충청북도 보은군 보은읍 삼산남로 23-2
건강지압센터 손수,"광주광역시 서구 상무중앙로28번길 4, 세진빌딩 5층 505호 (치평동)",062-383-0705,126.8489171,35.1491338,광주광역시 서구 상무중앙로28번길 4 세진빌딩
주안마원,부산광역시 남구 수영로219번길 6 (대연동),051-623-1722,129.0906129,35.1353587,부산광역시 남구 수영로219번길 6
동삼안마원,"부산광역시 영도구 동삼로 68, 3층 (동삼동)",403-4174,129.0703957,35.0795044,부산광역시 영도구 동삼로 68
영성물리안마원,부산광역시 남구 전포대로 76 (문현동),051)634-7576,129.0670858,35.1435624,부산광역시 남구 전포대로 76
라파안마원,인천광역시 계양구 계양문화로 86 (용종동),032-555-1522,126.7371321,37.5383265,인천광역시 계양구 계양문화로 86
연산우리들안마원,"부산광역시 연제구 월드컵대로 10, 1층 (연산동)",051-544-9928,129.0865152,35.1755731,부산광역시 연제구 월드컵대로 10
소생안마원,"부산광역시 연제구 거제천로118번길 23, 상가동 203호 (연산동, 엔학미지앙)",,129.0760655,35.1838899,부산광역시 연제구 거제천로118번길 23 엔학미지앙
약손안마원,부산광역시 북구 만덕대로 129 (덕천동),051-332-5632,129.0188318,35.2133433,부산광역시 북구 만덕대로 129
초원안마지압원,"부산광역시 남구 고동골로78번길 54 (문현동, 삼부맨션)",635-8006,129.0743532,35.1437887,부산광역시 남구 고동골로78번길 54 삼부맨션
행복지압안마원,"부산광역시 북구 만덕3로 15, 1층 (만덕동)",051-334-1925,129.0259089,35.2124922,부산광역시 북구 만덕3로 15
그린안마원,"부산광역시 북구 백양대로 1022-1, 2층 (구포동)",051-343-7579,128.9952531,35.1969171,부산광역시 북구 백양대로 1022-1
화명지압안마원,"부산광역시 북구 금곡대로303번길 12, 샤롯데 2층 203호 (화명동)",051-362-7575,129.0130605,35.2356812,부산광역시 북구 금곡대로303번길 12 샤롯데
기혈경락지압원,광주광역시 북구 서방로160번길 18 (두암동),,126.9292943,35.1685015,광주광역시 북구 서방로160번길 18
김성심건강안마원,"부산광역시 남구 수영로 282, 310호 (대연동, 현대오피스텔)",051)918-7575,129.0974388,35.1358271,부산광역시 남구 수영로 282 현대오피스텔
벧엘안마원,부산광역시 남구 석포로 125 (대연동),051)624-8872,129.0911268,35.1285944,부산광역시 남구 석포로 125
수안지압원,"울산광역시 동구 진성1길 47 (전하동, 한라한빛타운 상가)",0522326777,129.4264396,35.5120606,울산광역시 동구 진성1길 47 한라한빛타운 상가
정안마원,서울특별시 관악구 남부순환로 1703 (봉천동),873-2879,126.9395413,37.4836028,서울특별시 관악구 남부순환로 1703
다나안마원,"대전광역시 동구 대전로 758 (원동,뜰안채 2층)",042-285-8575,127.4350737,36.3275952,대전광역시 동구 대전로 758 뜰안채주상복합
안마원의품격,"울산광역시 중구 동천6길 12, 101호 (서동, 해성빌라트)",292-4585,129.3453584,35.5825757,울산광역시 중구 동천6길 12 해성빌라트
목포시각안마원,전라남도 목포시 소영길 20-1 (용당동),061-981-1000,126.3971991,34.8052962,전라남도 목포시 소영길 20-1
MR강안마원,"서울특별시 강동구 구천면로 300, 2층 (천호동)",02-483-8843,127.1342670,37.5463950,서울특별시 강동구 구천면로 300
사랑의약손안마원,"전라남도 목포시 옥암로 20, 2층 (옥암동)",061-284-1175,126.4309201,34.8017923,전라남도 목포시 옥암로 20
클린안마센터 전남1호점,전라남도 목포시 삼향천로91번길 16-1 (옥암동),,126.4293619,34.8074997,전라남도 목포시 삼향천로91번길 16-1
은혜안마원,,489-0489,,,
참조은안마원,전라남도 목포시 신흥로 62 (상동),,126.4270388,34.8037587,전라남도 목포시 신흥로 62
청안지압안마원,"전라남도 목포시 백년대로266번길 31, 2층 (상동)",061-283-5548,126.4192963,34.7999142,전라남도 목포시 백년대로266번길 31
한빛안마원,전라남도 목포시 삼학로145번길 8 (산정동),061-243-0461,126.4002899,34.7879603,전라남도 목포시 삼학로145번길 8
