name,addr,phone,link,region,x,y,NAVER_addr
구구팔팔안마지압원,"광주광역시 동구 중앙로 196번길 19, 3층",062-222-9898,http://www.anmawon.com/FindShop/Detail?shopId=062-0032,광주,126.9177378,35.1496001,광주광역시 동구 중앙로196번길 19
구암보건안마센터,"광주광역시 동구 의재로96번길 26-1, 1층",010-3119-0074,http://www.anmawon.com/FindShop/Detail?shopId=062-0047,광주,126.9391576,35.1303694,광주광역시 동구 의재로96번길 26-1
국가대표 안마지압원2,"광주광역시 동구 필문대로 212, 1층",062-522-8575,http://www.anmawon.com/FindShop/Detail?shopId=062-0045,광주,126.9305327,35.1520664,광주광역시 동구 필문대로 212
국가대표안마지압원,"광주광역시 북구 북문대로 29, 2층",062-522-8575,http://www.anmawon.com/FindShop/Detail?shopId=062-0024,광주,126.881969,35.174502,광주광역시 북구 북문대로 29
기혈경락지압원,광주광역시 북구 두암동,,http://www.anmawon.com/FindShop/Detail?shopId=062-0004,광주,126.92895,35.171035,광주광역시 북구 두암동
도담 손안마원,"광주광역시 서구 풍암순환로 183,우미광장상가 117동 215호",062-651-1530,http://www.anmawon.com/FindShop/Detail?shopId=062-0028,광주,126.8812499,35.1268362,광주광역시 서구 풍암순환로 183 우미광장아파트
드림도수안마원,"광주광역시 광산구 첨단중앙로170번길 12, 3층",010-8141-5127,http://www.anmawon.com/FindShop/Detail?shopId=062-0050,광주,126.8424171,35.2205213,광주광역시 광산구 첨단중앙로170번길 12
땡큐안마지압원,"광주광역시 서구 상무평화로 62, 라인동산아파트 상가1동 208호",010-4699-7935,http://www.anmawon.com/FindShop/Detail?shopId=062-0048,광주,126.8455414,35.1478148,광주광역시 서구 상무평화로 62 라인동산아파트
려수 참술원,"광주광역시 남구 중앙로 94 , 2층",010-2009-7975,http://www.anmawon.com/FindShop/Detail?shopId=062-0001,광주,126.9081702,35.1441666,광주광역시 남구 중앙로 94 예인디자인
미건약손지압센터,"광주광역시 서구 하남대로 700,302호",062-528-7575,http://www.anmawon.com/FindShop/Detail?shopId=062-0031,광주,126.8692021,35.171437,광주광역시 서구 하남대로 700 대영빌딩
바른손건강마사지안마원,"광주광역시 서구 시청로56번길 8,401호",062-383-1525,http://www.anmawon.com/FindShop/Detail?shopId=062-0012,광주,126.8527226,35.1532763,광주광역시 서구 시청로56번길 8 세븐오피스텔
바른체형수기센터,"광주광역시 남구 봉선1로 48, 1층",010-8970-7515,http://www.anmawon.com/FindShop/Detail?shopId=062-0011,광주,126.910465,35.127773,광주광역시 남구 봉선1로 48 양영어린이집
백선생약손안마원,"광주광역시 서구 상무공원로 114, 해광한신아파트 제상가동 204호",010-8937-9395,http://www.anmawon.com/FindShop/Detail?shopId=062-0018,광주,126.8439504,35.1543957,광주광역시 서구 상무공원로 114 해광한신아파트
보건안마센터,"광주광역시 남구 효우로 87, 5층",062-682-5996,http://www.anmawon.com/FindShop/Detail?shopId=062-0036,광주,126.9045735,35.10549,광주광역시 남구 효우로 87
성심안마원,"광주광역시 남구 회재로 1270, 재아빌딩 3층",062-653-5674,http://www.anmawon.com/FindShop/Detail?shopId=062-0022,광주,126.8995794,35.1347583,광주광역시 남구 회재로 1270 현대간호학원
송정보건안마원,"광주광역시 광산구 광산로30번길 67, 1층",062-942-0086,http://www.anmawon.com/FindShop/Detail?shopId=062-0037,광주,126.7979708,35.1371412,광주광역시 광산구 광산로30번길 67
안마수기치유센터,"광주 서구 월드컵4강로 191, 1층",062-373-7775,http://www.anmawon.com/FindShop/Detail?shopId=062-0041,광주,126.8692502,35.1532393,광주광역시 서구 월드컵4강로 191
오행지압안마원,"광주광역시 서구 운천로114번길 5, 1층",062-224-7559,http://www.anmawon.com/FindShop/Detail?shopId=062-0002,광주,126.8585334,35.1429807,광주광역시 서구 운천로114번길 5
우리경락지압원,"광주광역시 북구 양일로305번길 11-1, 대림상가 206호",010-2614-9435,http://www.anmawon.com/FindShop/Detail?shopId=062-0046,광주,126.8965528,35.2036641,광주광역시 북구 양일로305번길 11-1 대림아파트
운화경락지압원,"광주광역시 광산구 사암로92번길 55, 1층",062-944-7412,http://www.anmawon.com/FindShop/Detail?shopId=062-0006,광주,126.8103164,35.1525685,광주광역시 광산구 사암로92번길 55
임마누엘경락지압원,"광주광역시 북구 서하로 362, 2층",062-262-7559,http://www.anmawon.com/FindShop/Detail?shopId=062-0003,광주,126.9198717,35.1862596,광주광역시 북구 서하로 362
자연미건강약손,"광주광역시 북구 설죽로 306 , 2층",062-267-8963,http://www.anmawon.com/FindShop/Detail?shopId=062-0013,광주,126.8985704,35.1868181,광주광역시 북구 설죽로 306
자연재생힐링원,"광주광역시 북구 하백로6번길 18, 1층",080-066-0114,http://www.anmawon.com/FindShop/Detail?shopId=062-0039,광주,126.8924302,35.1879191,광주광역시 북구 하백로6번길 18
정성약손지압원,"광주광역시 서구 화정로253번길 36, 2층",062-366-6588,http://www.anmawon.com/FindShop/Detail?shopId=062-0034,광주,126.8821855,35.1501041,광주광역시 서구 화정로253번길 36
진명지압원,"광주광역시 북구 부남길15번길 28, 1층",,http://www.anmawon.com/FindShop/Detail?shopId=062-0014,광주,126.9261623,35.1884739,광주광역시 북구 부남길15번길 28
진지압안마원,"광주광역시 광산구 광산로 9, 2층",010-2601-3346,http://www.anmawon.com/FindShop/Detail?shopId=062-0038,광주,126.7930524,35.1378014,광주광역시 광산구 광산로 9
참 시원안마원,"광주시 광산구 하남대로 153, 2층",062-372-5808,http://www.anmawon.com/FindShop/Detail?shopId=062-0029,광주,126.810428,35.1802636,광주광역시 광산구 하남대로 153
천주교광주대교구시각장애인선교회 안마원,"광주광역시 북구 자산로 89-1, 3층",062-527-6004,http://www.anmawon.com/FindShop/Detail?shopId=062-0049,광주,126.901387,35.1671036,광주광역시 북구 자산로 89-1 천주교광주대교시각장애인선교회
평강안마지압원,"광주광역시 북구 자동차로47번길 36, 1층",062-527-6664,http://www.anmawon.com/FindShop/Detail?shopId=062-0043,광주,126.8993986,35.1637808,광주광역시 북구 자동차로47번길 36
한국보건안마센터,"광주광역시 동구 의재로 13-5, 1층",062-227-7515,http://www.anmawon.com/FindShop/Detail?shopId=062-0016,광주,126.9290904,35.1333621,광주광역시 동구 의재로 13-5
해든손지압원,"광주광역시 광산구 임방울대로 334, 노블메디컬센터 8층",062-954-4040,http://www.anmawon.com/FindShop/Detail?shopId=062-0026,광주,126.82416,35.1897833,광주광역시 광산구 임방울대로 334
홀리스틱 건강지압원,"광주광역시 광산구 장신로147번길 6, 수완제일프라자 302호",062-954-2250,http://www.anmawon.com/FindShop/Detail?shopId=062-0033,광주,126.8264903,35.191395,광주광역시 광산구 장신로147번길 6
회복지압원,"광주광역시 북구 필문대로 95-1, 2층",062-465-6675,http://www.anmawon.com/FindShop/Detail?shopId=062-0005,광주,126.9297773,35.1619111,광주광역시 북구 필문대로 95-1
힐링안마수기센터,"광주광역시 서구 치평로 116, 월계수타운 304호",062-382-8875,http://www.anmawon.com/FindShop/Detail?shopId=062-0030,광주,126.8476586,35.1576683,광주광역시 서구 치평로 116 월계수타운
ok안마지압원,"광주광역시 광산구 사암로 286, 2층",062-456-7575,http://www.anmawon.com/FindShop/Detail?shopId=062-0023,광주,126.8093112,35.1698072,광주광역시 광산구 사암로 286
건강,"전북 익산시 신동로 12-1, 1층",010-4187-9656,http://www.anmawon.com/FindShop/Detail?shopId=063-0026,전북,126.9540264,35.958105,전라북도 익산시 신동로 12-1 피자캣
건강사랑 안마사랑,전북 익산시 남중동 352-52,063-854-0195,http://www.anmawon.com/FindShop/Detail?shopId=063-0016,전북,126.9554641,35.9508444,전라북도 익산시 선화로33길 60
건강지압,전북 완주군 동학로 19(삼계리),063-291-7525,http://www.anmawon.com/FindShop/Detail?shopId=063-0024,전북,127.0747096,35.9094931,전라북도 완주군 삼례읍 동학로 19
건강회생,전북 군산시 나운로4 213-214호,063-445-1332,http://www.anmawon.com/FindShop/Detail?shopId=063-0035,전북,126.7053828,35.9701423,전라북도 군산시 나운로 4 군산현대코아백화점
건지약손,전북 전주시 덕진구 붓내3길 40 3층,063-241-6678,http://www.anmawon.com/FindShop/Detail?shopId=063-0029,전북,127.1255648,35.8665352,전라북도 전주시 덕진구 붓내3길 40
김제시민안마원,전북 김제시 요촌동117-12,063-546-8275,http://www.anmawon.com/FindShop/Detail?shopId=063-0034,전북,126.8903311,35.7990889,전라북도 김제시 화동길 47
두드림,전북 익산시 신동781-13 신동 동사무소옆,010-8896-5545,http://www.anmawon.com/FindShop/Detail?shopId=063-0001,전북,126.961501,35.9599986,전라북도 익산시 동서로5길 129 삼우약국
명성,전북 전주시 완산구 평화18길 21-7,063-715-1106,http://www.anmawon.com/FindShop/Detail?shopId=063-0036,전북,127.1342753,35.7943528,전라북도 전주시 완산구 평화18길 21-7
백경지압안마원,전북 군산시 수송동810-3번지 효원월드타워 204호,010-4650-8432,http://www.anmawon.com/FindShop/Detail?shopId=063-0005,전북,126.7150945,35.9648393,전라북도 군산시 월명로 233 효원월드타워
새아침안마원,전북 전주시 완산구 감나무로 62-6,063-255-0058,http://www.anmawon.com/FindShop/Detail?shopId=063-0012,전북,127.1194593,35.8317565,전라북도 전주시 완산구 감나무로 62-6
서도,전북 전주시 완산구 용머리로 38 602호,010-2545-1821,http://www.anmawon.com/FindShop/Detail?shopId=063-0028,전북,127.1144887,35.8058754,전라북도 전주시 완산구 용머리로 38
약손,전북 전주시 덕진구 인후동2가 1526-7,063-244-0003,http://www.anmawon.com/FindShop/Detail?shopId=063-0014,전북,127.1455776,35.841078,전라북도 전주시 덕진구 견훤왕궁로 258
약손보건,전북 남원시 금동로 15-6,010-9990-7575,http://www.anmawon.com/FindShop/Detail?shopId=063-0037,전북,127.3725762,35.4001123,전라북도 남원시 금동로 15-6
유주지압,전북 전주시 덕진구 송천동 1가 824-1,063-241-1425,http://www.anmawon.com/FindShop/Detail?shopId=063-0017,전북,127.1160717,35.8651499,전라북도 전주시 덕진구 두간9길 3
으뜸(김이태),전북 익산시 인북로 46-1,010-3658-5870,http://www.anmawon.com/FindShop/Detail?shopId=063-0033,전북,126.9511015,35.9333903,전라북도 익산시 인북로 46-1 호산나주단
장수,전북 익산시 남중동138번지,063-832-9898,http://www.anmawon.com/FindShop/Detail?shopId=063-0009,전북,126.9550314,35.9412569,전라북도 익산시 인북로24길 2 게임박스피씨방
정읍시민,전북 정읍시 중앙로 49 2층 212호(정읍연지연무예다음주상복함 제판매시설동),063-536-4339,http://www.anmawon.com/FindShop/Detail?shopId=063-0038,전북,126.8472189,35.5722771,전라북도 정읍시 중앙로 49 정읍연지영무예다음주상복합
제일경락안마원,전북 군산시 나운동805-1 811호,063-466-9980,http://www.anmawon.com/FindShop/Detail?shopId=063-0013,전북,126.6930537,35.9635272,전라북도 군산시 대학로 342 동아26빌딩
최&박안마원,전북 완주군 봉동읍 장기리1129-22,063-261-1275,http://www.anmawon.com/FindShop/Detail?shopId=063-0010,전북,127.1681459,35.9378322,전라북도 완주군 봉동읍 봉동로 143
포도나무안마원,전북 전주시 완산구 장승배기로 145상가동 15호,063-237-3855,http://www.anmawon.com/FindShop/Detail?shopId=063-0011,전북,127.1287541,35.7954663,전라북도 전주시 완산구 장승배기로 145 광진궁전아파트
행복,전북 군산시 팔마로 77,010-6600-9766,http://www.anmawon.com/FindShop/Detail?shopId=063-0025,전북,126.709598,35.9739564,전라북도 군산시 팔마로 77
호산나,전북 전주시 덕진구 안덕원로 252,063-243-7582,http://www.anmawon.com/FindShop/Detail?shopId=063-0019,전북,127.1545521,35.8363217,전라북도 전주시 덕진구 안덕원로 252 대영빌딩
효자약손,전북 전주시 완산구 서원로 228 301호,063-223-2662/010-3100-5221,http://www.anmawon.com/FindShop/Detail?shopId=063-0032,전북,127.1193126,35.8123185,전라북도 전주시 완산구 서원로 228
24시 안마원,제주 제주시 서광로20길 7,723-5339,http://www.anmawon.com/FindShop/Detail?shopId=064-0012,제주,126.5221473,33.4988322,제주특별자치도 제주시 서광로20길 7
39.27 만나 지압원,제주시 서광로 230 (2층),755-3927,http://www.anmawon.com/FindShop/Detail?shopId=064-0008,제주,126.5210121,33.4995946,제주특별자치도 제주시 서광로 230
건강제주안마 지압원,제주시 선덕로 18  진일빌딩 (5층),744-9633,http://www.anmawon.com/FindShop/Detail?shopId=064-0014,제주,126.4984492,33.485427,제주특별자치도 제주시 선덕로 18 진일빌딩
나이스 안마원,제주시 중앙로284 (2층),725-6226,http://www.anmawon.com/FindShop/Detail?shopId=064-0011,제주,126.5329938,33.4950569,제주특별자치도 제주시 중앙로 284
라파지압원,제주시 서사로 165-1 (2층),722-6180,http://www.anmawon.com/FindShop/Detail?shopId=064-0015,제주,126.5199645,33.4974684,제주특별자치도 제주시 서사로 165-1
명진지압원,제주 제주시 수덕9길 45,744-7506,http://www.anmawon.com/FindShop/Detail?shopId=064-0005,제주,126.4735144,33.4852981,제주특별자치도 제주시 수덕9길 45
바른자세고정안마원,서귀포시 태평로 520 2층,064-732-5115 010-7236-7582,http://www.anmawon.com/FindShop/Detail?shopId=064-0019,제주,126.5729776,33.2508691,제주특별자치도 서귀포시 태평로 520
샹그릴라 안마원,서귀포시 중문관광로154-17,738-8339,http://www.anmawon.com/FindShop/Detail?shopId=064-0010,제주,126.4155991,33.2450404,제주특별자치도 서귀포시 중문관광로 154-17 퍼시픽랜드
서귀안마원,서귀포시 중산간서로688번길 6,738-1461,http://www.anmawon.com/FindShop/Detail?shopId=064-0001,제주,126.4421579,33.2637038,제주특별자치도 서귀포시 중산간서로688번길 6
수풀림지압원,제주시 인다4길 41  채연하우스 상가 101호,010-9886- 0673,http://www.anmawon.com/FindShop/Detail?shopId=064-0018,제주,126.5489484,33.4707238,제주특별자치도 제주시 인다4길 41 채연하우스
쉼팡 마사지 지압원,서귀포시 중앙로62번길 5 (3층),762-5997,http://www.anmawon.com/FindShop/Detail?shopId=064-0009,제주,126.561944,33.2502612,제주특별자치도 서귀포시 중앙로62번길 5 문경빌딩
신제주지압원,제주시 삼무로 74 (2층),749-7575,http://www.anmawon.com/FindShop/Detail?shopId=064-0013,제주,126.4944503,33.4895793,제주특별자치도 제주시 삼무로 74
에이스안마원,제주시 삼무로 19   신동부삼무하이빌 207호,747-9675,http://www.anmawon.com/FindShop/Detail?shopId=064-0007,제주,126.488775,33.4901346,제주특별자치도 제주시 삼무로 19 신동부 삼무하이빌
제주안마원,제주시 연동4길12,747-8833,http://www.anmawon.com/FindShop/Detail?shopId=064-0003,제주,126.4876745,33.4849719,제주특별자치도 제주시 연동4길 12
해비침지압원,제주시 신광로4길 36-1  태아빌 (2층),746-0078,http://www.anmawon.com/FindShop/Detail?shopId=064-0006,제주,126.4861893,33.4890901,제주특별자치도 제주시 신광로4길 36-1 태아빌
